0,1,2,3
2025-04-21 20:12:33.276208+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:12:34.139395+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:34.417454+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:34.437772+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:34.438230+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:34.457425+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:34.497720+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:34.498238+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:34.498650+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:34.517756+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:35.258390+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:35.597226+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:43.878911+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:44.619300+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:49.378037+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:49.378465+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:49.378820+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:49.379148+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:49.416978+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:49.417352+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:49.417703+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:49.437591+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:51.682337+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:51.682778+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:51.717631+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:51.718003+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.260050+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.260456+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.278951+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.279326+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.279642+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.335397+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.357465+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.357839+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.358194+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.358617+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.497693+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.516735+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.517114+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.517472+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.556647+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.577306+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.577679+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:52.578038+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:53.456797+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:53.477733+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:53.598123+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:53.598503+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:54.596591+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:54.596968+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:54.617803+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:54.618179+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:54.657994+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:54.658369+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:54.658723+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:54.659045+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:55.217168+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:55.238129+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:55.238503+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:55.238907+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:55.256115+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:55.317757+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:55.318128+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:55.318431+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:55.318732+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:12:55.319035+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:00.057642+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:00.082030+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:00.138167+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:00.177474+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:00.197426+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:00.256287+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:01.377447+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:02.357106+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:03.977686+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:03.978118+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:03.978466+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:03.998175+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:04.038453+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:04.038829+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:04.039185+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:04.039534+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:06.338102+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:07.597550+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:07.597972+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:07.617500+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:07.617872+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:07.657026+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:07.657394+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:07.657697+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:07.657997+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:07.856875+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:08.617038+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:09.698361+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:09.698763+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:09.756622+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:09.756994+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:13:10.356997+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:10.936652+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:11.297279+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:11.576917+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:11.618051+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:12.272145+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:12.598226+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:12.598665+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:12.599055+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:12.616377+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:12.660907+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:12.661281+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:12.661638+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:12.661950+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:13.396947+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:13.617258+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:15.637738+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:15.638143+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:15.638499+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:15.638801+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:15.695942+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:15.716201+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:15.716577+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:15.716883+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:18.578205+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:18.597874+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:18.598349+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:18.598711+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:18.617171+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:18.678746+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:18.679115+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:18.679449+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:18.679791+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:18.680114+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:21.578037+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:21.596979+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:21.597356+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:21.597761+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:21.656466+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:21.656870+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:21.657247+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:21.657692+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:24.618091+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:24.618581+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:24.618893+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:24.636351+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:24.676155+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:24.697226+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:24.697620+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:24.697992+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:24.735979+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:24.776011+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:27.736647+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:27.737096+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:27.757365+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:27.776684+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:27.836613+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:27.857155+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:27.857539+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:27.857921+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:33.618013+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:33.618416+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:33.618722+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:33.619024+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:33.676187+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:33.676581+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:33.676956+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:33.677317+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:33.716885+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:33.777045+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:34.297161+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:35.016951+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:36.687371+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:36.715901+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:36.758477+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:36.855721+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.037636+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.038191+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.096673+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.097083+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.277530+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.338418+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.338883+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.357169+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.357559+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.416678+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.417216+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.417559+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.417914+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.457151+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:39.496324+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:40.199057+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:40.376002+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:41.097221+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:43.598082+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:43.777951+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:44.076082+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:44.357062+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:48.596838+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:48.620457+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:48.620831+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:48.621185+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:48.677373+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:48.677846+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:48.678207+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:48.678552+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:53.414476+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:53.655828+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:56.255183+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:56.255628+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:56.294840+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:13:56.354770+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:05.853712+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:05.915610+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:05.916022+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:05.916394+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:05.916762+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:05.975992+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:05.976398+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:05.995900+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:06.054786+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:06.055199+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:06.055564+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:06.635162+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:07.575685+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:07.576196+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:07.614436+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:07.614979+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:07.658348+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:07.693692+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:10.196409+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:10.217465+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:10.255236+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:10.255677+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:12.395879+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:12.653636+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:12.714916+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:12.735506+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:12.773802+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:12.795817+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:15.893642+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:15.915230+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:15.954372+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:15.994001+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:18.634584+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:18.655548+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:18.674936+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:18.714148+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:23.853772+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:23.894424+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:23.914135+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:23.934273+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:26.955384+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:26.955815+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:27.015484+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:27.015860+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:29.814386+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:29.814826+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:29.815179+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:29.834677+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:29.854331+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:29.876508+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:29.876890+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:29.877242+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:29.915017+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:29.954979+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:32.195047+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:32.195457+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:32.195787+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:32.214240+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:32.214607+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:32.255480+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:32.255877+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:32.275345+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:32.275724+00:00,KXBTC-25APR2117-B87250,72,70
2025-04-21 20:14:32.276026+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.276324+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.294149+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.336137+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.336508+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.356330+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.595580+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.595970+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.614341+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.614717+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.635748+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.654005+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.654382+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.674363+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.674738+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.675173+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.695756+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.714445+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.736276+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.736639+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.736941+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.737239+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:32.794516+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.814952+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.815324+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.834727+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.855061+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.855435+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.897039+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.897412+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.915211+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.915586+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.976048+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.976479+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.976904+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:32.977294+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:33.455776+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:33.474164+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:14:33.654571+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:14:33.716161+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:14:33.716553+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:14:33.755208+00:00,KXBTC-25APR2117-B87250,71,68
2025-04-21 20:14:33.755654+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:38.195302+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:38.215321+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:38.215808+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:38.235992+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:38.274608+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:38.275065+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:38.275368+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:38.275667+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:40.975328+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:40.995574+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:41.015963+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:41.053969+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:44.434538+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:45.295496+00:00,KXBTC-25APR2117-B87250,71,69
2025-04-21 20:14:45.335158+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:46.114519+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:47.796070+00:00,KXBTC-25APR2117-B87250,72,69
2025-04-21 20:14:47.854739+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:47.874836+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:47.875224+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:47.914920+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:47.935347+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:47.935734+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:47.936100+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:47.995052+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:48.655977+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:49.434338+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:49.455119+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:49.455540+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:49.455934+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:49.515048+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:49.515443+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:49.515823+00:00,KXBTC-25APR2117-B87250,72,68
2025-04-21 20:14:49.516175+00:00,KXBTC-25APR2117-B87250,72,68
